date, pm25, pm10, o3, no2, so2, co
2018/12/15, 57, 17, 28, 18, 3, 
2018/12/16, 43, 25, 27, 37, 4, 
2018/12/17, 49, 35, 9, 35, 6, 
2018/12/18, 68, 28, 19, 30, 4, 
2018/12/19, 64, 23, 17, 27, 5, 
2018/12/20, 54, 24, 19, 30, 4, 
2018/12/21, 61, 29, 11, 27, 4, 
2018/12/22, 77, 30, 8, 23, 5, 
2018/12/23, 80, 43, 7, 44, 7, 
2018/12/24, 99, 36, 9, 40, 5, 
2018/12/25, 80, 34, 7, 43, 6, 
2018/12/26, 73, 49, 4, 44, 7, 
2018/12/27, 101, 46, 14, 37, 6, 
2018/12/28, 99, 26, 21, 25, 6, 
2018/12/29, 62, 21, 18, 30, 6, 
2018/12/30, 51, , , , , 
2018/7/1, 63, 22, 44, 22, 2, 
2018/7/2, 52, 28, 47, 29, 2, 
2018/7/3, 57, 30, 43, 32, 2, 
2018/7/4, 59, 26, 60, 24, 2, 
2018/7/5, 54, 25, 51, 24, 2, 
2018/7/6, 52, 30, 51, 24, 3, 
2018/7/7, 66, 29, 55, 17, 2, 
2018/7/8, 66, 30, 52, 24, 2, 
2018/7/9, 65, 31, 63, 22, 2, 
2018/7/10, 68, 35, 61, 26, 2, 
2018/7/11, 68, 31, 65, 24, 2, 
2018/7/12, 65, 40, 55, 25, 3, 
2018/7/13, 71, 40, 51, 21, 2, 
2018/7/14, 76, 32, 42, 17, 2, 
2018/7/15, 64, 26, 51, 19, 2, 
2018/7/16, 59, 30, 59, 27, 2, 
2018/7/17, 62, 40, 51, 30, 2, 
2018/7/18, 66, 38, 50, 34, 2, 
2018/7/19, 68, 42, 45, 29, 2, 
2018/7/20, 72, 25, 47, 12, 2, 
2018/7/21, 57, 26, 56, 14, 1, 
2018/7/22, 58, 33, 52, 28, 1, 
2018/7/23, 65, 36, 46, 27, 2, 
2018/7/24, 70, 36, 51, 31, 2, 
2018/7/25, 67, 41, 51, 36, 2, 
2018/7/26, 77, 39, 50, 34, 2, 
2018/7/27, 72, 32, 54, 21, 1, 
2018/7/28, 66, 27, 46, 14, 1, 
2018/7/29, 61, 37, 48, 29, 2, 
2018/7/30, 78, 37, 60, 31, 2, 
2018/7/31, 71, 42, 78, 39, 2, 
2018/8/1, 78, 50, 65, 42, 2, 
2018/8/2, 88, 59, 57, 28, 2, 
2018/8/3, 100, 58, 60, 15, 2, 
2018/8/4, 90, 53, 67, 16, 2, 
2018/8/5, 84, 60, 60, 28, 2, 
2018/8/6, 97, 73, 45, 26, 2, 
2018/8/7, 108, 56, 49, 22, 2, 
2018/8/8, 80, 37, 51, 19, 1, 
2018/8/9, 65, 34, 47, 15, 1, 
2018/8/10, 63, 44, 60, 18, 1, 
2018/8/11, 79, 48, 50, 22, 2, 
2018/8/12, 82, 39, 41, 20, 2, 
2018/8/13, 74, 29, 56, 17, 2, 
2018/8/14, 63, 30, 49, 15, 3, 
2018/8/15, 64, 41, 45, 19, 4, 
2018/8/16, 78, 32, 60, 16, 4, 
2018/8/17, 66, 24, 52, 9, 4, 
2018/8/18, 59, 29, 50, 16, 5, 
2018/8/19, 68, 36, 55, 21, 5, 
2018/8/20, 70, 35, 60, 28, 2, 
2018/8/21, 68, 37, 60, 25, 2, 
2018/8/22, 74, 42, 62, 32, 2, 
2018/8/23, 80, 41, 56, 22, 2, 
2018/8/24, 85, 34, 53, 14, 1, 
2018/8/25, 77, 33, 51, 16, 1, 
2018/8/26, 71, 41, 61, 36, 2, 
2018/8/27, 81, 55, 45, 33, 2, 
2018/8/28, 99, 54, 50, 32, 2, 
2018/8/29, 92, 56, 56, 25, 2, 
2018/8/30, 94, 52, 60, 25, 2, 
2018/8/31, 103, 45, 59, 20, 2, 
2018/9/1, 97, 57, 52, 22, 2, 
2018/9/2, 111, 63, 51, 27, 2, 
2018/9/3, 124, 62, 52, 28, 2, 
2018/9/4, 119, 58, 42, 25, 2, 
2018/9/5, 106, 56, 50, 26, 2, 
2018/9/6, 148, 41, 48, 21, 1, 
2018/9/7, 89, 23, 34, 22, 1, 
2018/9/8, 59, 23, 46, 25, 2, 
2018/9/9, 61, 19, 43, 21, 1, 
2018/9/10, 53, 22, 44, 23, 1, 
2018/9/11, 58, 28, 50, 30, 2, 
2018/9/12, 59, 32, 59, 41, 2, 
2018/9/13, 69, 28, 59, 32, 2, 
2018/9/14, 59, 28, 46, 20, 1, 
2018/9/15, 57, 23, 48, 19, 2, 
2018/9/16, 46, 31, 41, 29, 2, 
2018/9/17, 55, 31, 38, 31, 2, 
2018/9/18, 58, 33, 53, 38, 2, 
2018/9/19, 66, 39, 51, 42, 2, 
2018/9/20, 69, 35, 52, 39, 2, 
2018/9/21, 62, 34, 51, 31, 2, 
2018/9/22, 65, 33, 57, 32, 2, 
2018/9/23, 65, 22, 38, 22, 2, 
2018/9/24, 47, 31, 45, 32, 2, 
2018/9/25, 52, 33, 33, 19, 2, 
2018/9/26, 54, 36, 41, 35, 2, 
2018/9/27, 59, 37, 44, 40, 3, 
2018/9/28, 61, 35, 48, 35, 2, 
2018/9/29, 66, 32, 46, 32, 3, 
2018/9/30, 67, 22, 37, 23, 2, 
2018/4/1, 37, 14, 39, 26, 2, 
2018/4/2, 40, 12, 36, 19, 1, 
2018/4/3, 34, 10, 39, 19, 1, 
2018/4/4, 25, 16, 37, 31, 2, 
2018/4/5, 41, 21, 25, 39, 2, 
2018/4/6, 48, 15, 39, 23, 1, 
2018/4/7, 34, 8, 36, 18, 2, 
2018/4/8, 29, 7, 42, 21, 1, 
2018/4/9, 23, 7, 38, 26, 1, 
2018/4/10, 24, 7, 39, 30, 1, 
2018/4/11, 25, 9, 38, 26, 2, 
2018/4/12, 30, 9, 40, 28, 1, 
2018/4/13, 30, 11, 41, 29, 2, 
2018/4/14, 41, 9, 32, 19, 1, 
2018/4/15, 35, 9, 41, 21, 1, 
2018/4/16, 30, 16, 37, 34, 2, 
2018/4/17, 44, 18, 45, 36, 2, 
2018/4/18, 51, 32, 48, 25, 2, 
2018/4/19, 55, 48, 41, 21, 1, 
2018/4/20, 60, 50, 36, 22, 1, 
2018/4/21, 63, 46, 39, 28, 1, 
2018/4/22, 67, 40, 31, 30, , 
2018/4/23, 59, 38, 39, 28, , 
2018/4/24, 54, 39, 39, 31, , 
2018/4/25, 58, 40, 47, 32, 1, 
2018/4/26, 62, 34, 42, 25, 1, 
2018/4/27, 57, 18, 42, 14, , 
2018/4/28, 44, 12, 39, 14, 1, 
2018/4/29, 28, 8, 41, 19, 1, 
2018/4/30, 26, 7, 43, 16, 1, 
2018/5/1, 23, 9, 42, 22, 1, 
2018/5/2, 32, 14, 45, 29, 2, 
2018/5/3, 36, 13, 41, 22, 1, 
2018/5/4, 32, 19, 46, 19, 2, 
2018/5/5, 48, 18, 48, 15, 1, 
2018/5/6, 49, 18, 38, 30, 3, 
2018/5/7, 51, 18, 39, 35, 2, 
2018/5/8, 49, 20, 46, 29, 1, 
2018/5/9, 58, 15, 45, 24, 1, 
2018/5/10, 45, 20, 45, 29, 1, 
2018/5/11, 52, 19, 42, 17, 1, 
2018/5/12, 45, 13, 40, 13, 1, 
2018/5/13, 31, 9, 43, 18, , 
2018/5/14, 27, 12, 49, 14, 1, 
2018/5/15, 33, 16, 49, 22, 2, 
2018/5/16, 43, 18, 54, 27, 2, 
2018/5/17, 44, 19, 44, 27, 1, 
2018/5/18, 52, 17, 45, 21, 1, 
2018/5/19, 52, 12, 48, 17, 1, 
2018/5/20, 41, 18, 50, 27, 1, 
2018/5/21, 50, 17, 39, 33, 1, 
2018/5/22, 52, 19, 51, 34, 1, 
2018/5/23, 54, 22, 44, 30, 1, 
2018/5/24, 51, 19, 36, 32, 1, 
2018/5/25, 55, 16, 40, 24, 1, 
2018/5/26, 51, 18, 44, 23, 2, 
2018/5/27, 49, 14, 34, 28, 1, 
2018/5/28, 48, 19, 32, 31, 2, 
2018/5/29, 51, 26, 37, 28, 1, 
2018/5/30, 53, 22, 43, 26, 1, 
2018/5/31, 53, 24, 40, 33, 2, 
2018/6/1, 60, 17, 45, 16, 1, 
2018/6/2, 45, 17, 41, 22, 1, 
2018/6/3, 51, 15, 33, 19, 2, 
2018/6/4, 42, 15, 36, 22, 1, 
2018/6/5, 37, 14, 32, 24, 1, 
2018/6/6, 40, 21, 39, 31, 2, 
2018/6/7, 54, 19, 27, 24, 1, 
2018/6/8, 56, 18, 35, 20, 1, 
2018/6/9, 52, 16, 33, 22, 1, 
2018/6/10, 46, 14, 35, 21, 1, 
2018/6/11, 37, 16, 37, 25, 1, 
2018/6/12, 44, 15, 41, 20, 1, 
2018/6/13, 40, 17, 46, 21, 1, 
2018/6/14, 47, 25, 49, 29, 2, 
2018/6/15, 58, 20, 45, 14, 2, 
2018/6/16, 50, 18, 45, 15, 1, 
2018/6/17, 42, 16, 35, 20, 1, 
2018/6/18, 40, 22, 61, 22, 3, 
2018/6/19, 47, 27, 59, 26, 3, 
2018/6/20, 54, 29, 53, 28, 2, 
2018/6/21, 56, 32, 63, 32, 2, 
2018/6/22, 60, 33, 74, 23, 2, 
2018/6/23, 66, 41, 59, 21, 2, 
2018/6/24, 70, 53, 71, 29, 2, 
2018/6/25, 80, 57, 62, 29, 2, 
2018/6/26, 96, 46, 42, 28, 2, 
2018/6/27, 79, 37, 46, 27, 2, 
2018/6/28, 66, 34, 46, 22, 2, 
2018/6/29, 66, 28, 39, 16, 2, 
2018/6/30, 60, 24, 38, 14, 2, 
2018/1/1, 32, 11, 31, 24, 4, 
2018/1/2, 31, 12, 16, 24, 16, 
2018/1/3, 42, 10, 18, 22, 8, 
2018/1/4, 38, 8, 23, 23, 1, 
2018/1/5, 27, 5, 30, 21, 1, 
2018/1/6, 19, 5, 23, 21, 1, 
2018/1/7, 22, 12, 18, 32, 3, 
2018/1/8, 38, 20, 7, 34, 2, 
2018/1/9, 63, 13, 19, 30, 1, 
2018/1/10, 45, 9, 31, 29, 2, 
2018/1/11, 27, 18, 23, 41, 3, 
2018/1/12, 49, 22, 8, 36, 2, 
2018/1/13, 67, 10, 21, 23, 3, 
2018/1/14, 36, 17, 19, 35, 3, 
2018/1/15, 54, 24, 16, 38, 3, 
2018/1/16, 56, 18, 22, 33, 4, 
2018/1/17, 52, 21, 14, 43, 4, 
2018/1/18, 59, 28, 7, 50, 6, 
2018/1/19, 73, 27, 21, 44, 4, 
2018/1/20, 74, 13, 23, 30, 3, 
2018/1/21, 45, 19, 9, 32, 4, 
2018/1/22, 56, 25, 9, 40, 5, 
2018/1/23, 63, 32, 6, 39, 4, 
2018/1/24, 81, 33, 14, 36, 3, 
2018/1/25, 78, 7, 28, 24, 3, 
2018/1/26, 25, 7, 29, 18, 4, 
2018/1/27, 23, 7, 29, 17, 4, 
2018/1/28, 25, 19, 22, 34, 3, 
2018/1/29, 48, 23, 18, 41, 4, 
2018/1/30, 60, 25, 11, 46, 4, 
2018/1/31, 64, 28, 24, 41, 4, 
2018/2/1, 68, 8, 30, 24, 3, 
2018/2/2, 28, 10, 30, 28, 2, 
2018/2/3, 33, 7, 27, 22, 1, 
2018/2/4, 30, 7, 21, 28, 2, 
2018/2/5, 30, 21, 25, 25, 2, 
2018/2/6, 58, 11, 26, 31, 3, 
2018/2/7, 37, 14, 24, 32, 3, 
2018/2/8, 46, 26, 20, 47, 3, 
2018/2/9, 68, 9, 33, 24, 3, 
2018/2/10, 32, 17, 26, 31, 3, 
2018/2/11, 54, 9, 30, 27, 2, 
2018/2/12, 29, 16, 29, 35, 2, 
2018/2/13, 47, 10, 26, 23, 1, 
2018/2/14, 36, 21, 21, 33, 2, 
2018/2/15, 59, 26, 11, 28, 3, 
2018/2/16, 74, 26, 24, 24, 3, 
2018/2/17, 69, 9, 31, 17, 5, 
2018/2/18, 25, 8, 30, 24, 5, 
2018/2/19, 26, 9, 29, 26, 4, 
2018/2/20, 26, 8, 32, 23, 3, 
2018/2/21, 26, 15, 29, 29, 3, 
2018/2/22, 44, 18, 27, 32, 3, 
2018/2/23, 51, 23, 33, 38, 4, 
2018/2/24, 61, 26, 34, 38, 3, 
2018/2/25, 70, 30, 25, 51, 5, 
2018/2/26, 74, 22, 27, 35, 2, 
2018/2/27, 62, 15, 24, 34, 2, 
2018/2/28, 54, 8, 35, 22, 1, 
2018/3/1, 30, 11, 28, 31, 2, 
2018/3/2, 43, 9, 38, 21, 1, 
2018/3/3, 36, 7, 35, 18, 1, 
2018/3/4, 28, 8, 36, 25, 1, 
2018/3/5, 28, 9, 31, 26, 1, 
2018/3/6, 33, 9, 35, 24, 2, 
2018/3/7, 33, 12, 26, 31, 1, 
2018/3/8, 44, 13, 19, 29, 1, 
2018/3/9, 46, 8, 29, 23, 1, 
2018/3/10, 28, 8, 36, 13, 1, 
2018/3/11, 26, 9, 34, 20, 1, 
2018/3/12, 27, 13, 30, 28, 1, 
2018/3/13, 39, 11, 25, 28, 1, 
2018/3/14, 39, 8, 39, 21, 1, 
2018/3/15, 27, 8, 35, 24, 1, 
2018/3/16, 27, 8, 35, 21, 1, 
2018/3/17, 29, 7, 39, 22, 2, 
2018/3/18, 26, 8, 37, 24, 2, 
2018/3/19, 29, 8, 35, 20, 4, 
2018/3/20, 25, 9, 41, 20, 4, 
2018/3/21, 30, 13, 41, 31, 3, 
2018/3/22, 40, 18, 30, 37, 3, 
2018/3/23, 53, 11, 38, 15, 2, 
2018/3/24, 26, 8, 38, 18, 3, 
2018/3/25, 22, 10, 40, 28, 4, 
2018/3/26, 37, 11, 35, 25, 3, 
2018/3/27, 37, 17, 31, 30, 3, 
2018/3/28, 48, 10, 40, 13, 2, 
2018/3/29, 32, 9, 42, 11, 2, 
2018/3/30, 21, 7, 42, 15, 2, 
2018/3/31, 19, 10, 37, 23, 3, 
2017/10/1, 45, 18, 17, 28, 4, 
2017/10/2, 47, 19, 21, 31, 5, 
2017/10/3, 49, 21, 30, 27, 4, 
2017/10/4, 47, 26, 31, 42, 4, 
2017/10/5, 57, 19, 37, 30, 3, 
2017/10/6, 43, 17, 39, 28, 5, 
2017/10/7, 35, 23, 39, 37, 3, 
2017/10/8, 53, 19, 31, 42, 4, 
2017/10/9, 43, 26, 35, 45, 3, 
2017/10/10, 50, 34, 41, 56, 2, 
2017/10/11, 68, 47, 44, 48, 2, 
2017/10/12, 78, 37, 33, 40, 1, 
2017/10/13, 64, 39, 35, 41, 2, 
2017/10/14, 64, 34, 37, 32, 1, 
2017/10/15, 62, 30, 33, 29, 1, 
2017/10/16, 54, 25, 27, 30, 1, 
2017/10/17, 55, 13, 23, 26, 1, 
2017/10/18, 39, 16, 32, 34, 1, 
2017/10/19, 48, 17, 27, 31, 1, 
2017/10/20, 48, 18, 26, 22, 1, 
2017/10/21, 54, 14, 30, 24, 1, 
2017/10/22, 34, 18, 24, 37, 2, 
2017/10/23, 44, 21, 18, 46, 2, 
2017/10/24, 52, 27, 19, 49, 3, 
2017/10/25, 62, 30, 20, 51, 3, 
2017/10/26, 68, 37, 24, 39, 2, 
2017/10/27, 68, 19, 30, 26, 1, 
2017/10/28, 44, 14, 29, 24, 1, 
2017/10/29, 39, 13, 26, 24, 1, 
2017/10/30, 35, 20, 28, 31, 2, 
2017/10/31, 46, 26, 28, 29, 2, 
2017/11/1, 60, 23, 28, 33, 2, 
2017/11/2, 58, 24, 28, 33, 2, 
2017/11/3, 63, 14, 28, 24, 1, 
2017/11/4, 47, 12, 33, 23, 3, 
2017/11/5, 40, 10, 28, 27, 3, 
2017/11/6, 28, 19, 19, 36, 3, 
2017/11/7, 47, 14, 32, 33, 4, 
2017/11/8, 41, 6, 34, 18, 3, 
2017/11/9, 21, 13, 29, 34, 4, 
2017/11/10, 38, 19, 21, 41, 4, 
2017/11/11, 56, 19, 23, 34, 4, 
2017/11/12, 58, 14, 38, 33, 4, 
2017/11/13, 39, 19, 22, 38, 4, 
2017/11/14, 49, 30, 12, 48, 5, 
2017/11/15, 65, 39, 8, 62, 7, 
2017/11/16, 85, 35, 8, 60, 6, 
2017/11/17, 78, 25, 16, 45, 6, 
2017/11/18, 61, 24, 18, 42, 5, 
2017/11/19, 63, 39, 9, 56, 6, 
2017/11/20, 84, 42, 9, 56, 6, 
2017/11/21, 90, 52, 1, 74, 9, 
2017/11/22, 114, 42, 15, 56, 6, 
2017/11/23, 83, 37, 19, 47, 4, 
2017/11/24, 73, 33, 20, 37, 3, 
2017/11/25, 67, 10, 25, 21, 4, 
2017/11/26, 28, 24, 14, 39, 5, 
2017/11/27, 56, 38, 2, 47, 5, 
2017/11/28, 83, 21, 28, 31, 4, 
2017/11/29, 55, 9, 28, 28, 4, 
2017/11/30, 31, 9, 32, 29, 4, 
2017/12/1, 30, 9, 28, 30, 4, 
2017/12/2, 30, 10, 28, 28, 5, 
2017/12/3, 35, 20, 18, 39, 6, 
2017/12/4, 57, 24, 13, 46, 6, 
2017/12/5, 65, 28, 12, 44, 7, 
2017/12/6, 77, 39, 9, 45, 7, 
2017/12/7, 95, 49, 6, 44, 6, 
2017/12/8, 125, 37, 22, 33, 5, 
2017/12/9, 100, 10, 28, 18, 2, 
2017/12/10, 31, 7, 33, 22, 2, 
2017/12/11, 26, 14, 25, 32, 4, 
2017/12/12, 41, 18, 19, 38, 4, 
2017/12/13, 55, 10, 21, 25, 1, 
2017/12/14, 40, 8, 31, 29, 2, 
2017/12/15, 25, 15, 27, 35, 3, 
2017/12/16, 49, 7, 30, 24, 3, 
2017/12/17, 26, 27, 16, 43, 4, 
2017/12/18, 71, 21, 21, 45, 4, 
2017/12/19, 58, 40, 3, 62, 6, 
2017/12/20, 91, 30, 8, 51, 5, 
2017/12/21, 77, 43, 2, 65, 7, 
2017/12/22, 106, 23, 18, 35, 4, 
2017/12/23, 67, 20, 14, 30, 3, 
2017/12/24, 65, 25, 7, 26, 2, 
2017/12/25, 75, 13, 23, 26, 2, 
2017/12/26, 44, 6, 31, 23, 2, 
2017/12/27, 20, 8, 25, 28, 2, 
2017/12/28, 26, 9, 29, 27, 2, 
2017/12/29, 36, 10, 22, 23, 2, 
2017/12/30, 37, , , , , 
2017/7/1, 26, 10, 35, 12, 1, 
2017/7/2, 25, 15, 38, 22, 3, 
2017/7/3, 33, 22, 34, 22, 2, 
2017/7/4, 41, 30, 52, 22, 2, 
2017/7/5, 53, 25, 28, 24, 3, 
2017/7/6, 55, 22, 27, 23, 3, 
2017/7/7, 50, 20, 39, 22, 4, 
2017/7/8, 55, 24, 53, 28, 4, 
2017/7/9, 63, 24, 42, 28, 4, 
2017/7/10, 55, 19, 56, 32, 2, 
2017/7/11, 54, 25, 61, 43, 4, 
2017/7/12, 65, 39, 49, 47, 4, 
2017/7/13, 73, 39, 51, 36, 3, 
2017/7/14, 70, 28, 70, 21, 2, 
2017/7/15, 56, 25, 65, 19, 2, 
2017/7/16, 55, 26, 54, 32, 4, 
2017/7/17, 57, 41, 53, 29, 4, 
2017/7/18, 66, 26, 41, 23, 4, 
2017/7/19, 50, 17, 57, 25, 4, 
2017/7/20, 44, 20, 50, 27, 4, 
2017/7/21, 49, 18, 53, 24, 3, 
2017/7/22, 49, 21, 52, 20, 4, 
2017/7/23, 56, 19, 57, 18, 2, 
2017/7/24, 47, 13, 49, 13, 3, 
2017/7/25, 35, 16, 45, 22, 1, 
2017/7/26, 43, 23, 48, 30, 4, 
2017/7/27, 52, 28, 64, 43, 6, 
2017/7/28, 67, 21, 52, 32, 5, 
2017/7/29, 56, 39, 34, 27, 5, 
2017/7/30, 61, 47, 40, 26, 5, 
2017/7/31, 64, 21, 44, 23, 4, 
2017/8/1, 47, 28, 61, 26, 3, 
2017/8/2, 56, 30, 64, 32, 4, 
2017/8/3, 61, 22, 58, 26, 5, 
2017/8/4, 57, 27, 50, 23, 2, 
2017/8/5, 66, 22, 55, 13, 5, 
2017/8/6, 50, 27, 55, 22, 2, 
2017/8/7, 55, 17, 49, 15, 1, 
2017/8/8, 40, 21, 44, 13, 1, 
2017/8/9, 42, 13, 40, 10, 4, 
2017/8/10, 28, 14, 47, 14, 3, 
2017/8/11, 31, 15, 60, 13, 2, 
2017/8/12, 39, 17, 56, 21, 5, 
2017/8/13, 43, 26, 46, 18, 4, 
2017/8/14, 50, 35, 47, 14, 3, 
2017/8/15, 56, 37, 56, 25, 4, 
2017/8/16, 67, 31, 61, 21, 4, 
2017/8/17, 61, 35, 55, 32, 4, 
2017/8/18, 67, 21, 61, 15, 4, 
2017/8/19, 49, 24, 68, 15, 4, 
2017/8/20, 52, 26, 54, 20, 4, 
2017/8/21, 50, 38, 56, 19, 4, 
2017/8/22, 60, 47, 58, 34, 4, 
2017/8/23, 68, 32, 50, 28, 4, 
2017/8/24, 60, 33, 41, 33, 4, 
2017/8/25, 61, 40, 37, 27, 3, 
2017/8/26, 64, 33, 30, 14, 2, 
2017/8/27, 61, 24, 17, 21, 6, 
2017/8/28, 54, 18, 30, 18, 6, 
2017/8/29, 48, 18, 44, 20, 4, 
2017/8/30, 51, 15, 53, 18, 3, 
2017/8/31, 41, 13, 45, 15, 4, 
2017/9/1, 41, 11, 42, 15, 4, 
2017/9/2, 35, 18, 57, 34, 5, 
2017/9/3, 53, 13, 42, 21, 2, 
2017/9/4, 39, 19, 50, 24, 2, 
2017/9/5, 49, 25, 7, 61, 1, 
2017/9/6, 56, , , , , 
2017/9/11, 40, 14, 35, 17, 2, 
2017/9/12, 37, 19, 42, 32, 3, 
2017/9/13, 46, 20, 36, 37, 5, 
2017/9/14, 49, 13, 32, 13, 1, 
2017/9/15, 30, 11, 34, 12, 2, 
2017/9/16, 21, 11, 41, 22, 5, 
2017/9/17, 33, 12, 37, 25, 5, 
2017/9/18, 36, 18, 40, 34, 4, 
2017/9/19, 47, 17, 42, 37, 4, 
2017/9/20, 41, 30, 51, 50, 4, 
2017/9/21, 65, 23, 45, 32, 4, 
2017/9/22, 54, 20, 47, 26, 2, 
2017/9/23, 49, 29, 49, 41, 4, 
2017/9/24, 65, 23, 41, 37, 4, 
2017/9/25, 52, 15, 33, 24, 2, 
2017/9/26, 43, 26, 40, 42, 5, 
2017/9/27, 56, 31, 36, 47, 5, 
2017/9/28, 64, 36, 39, 46, 5, 
2017/9/29, 65, 36, 33, 39, 5, 
2017/9/30, 59, 17, 27, 17, 4, 
2017/4/1, 23, 10, 41, 19, 1, 
2017/4/2, 28, 11, 37, 22, 2, 
2017/4/3, 27, 16, 42, 36, 3, 
2017/4/4, 38, 11, 38, 20, 2, 
2017/4/5, 30, 14, 44, 21, 2, 
2017/4/6, 40, 18, 44, 24, 2, 
2017/4/7, 44, 23, 53, 25, 2, 
2017/4/8, 54, 19, 49, 22, 2, 
2017/4/9, 44, 22, 39, 25, 9, 
2017/4/10, 48, 25, 46, 33, 7, 
2017/4/11, 50, 25, 54, 33, 2, 
2017/4/12, 56, 31, 48, 31, 2, 
2017/4/13, 63, 39, 39, 26, 2, 
2017/4/14, 64, 20, 42, 23, 2, 
2017/4/15, 45, 19, 45, 14, 2, 
2017/4/16, 43, 26, 43, 35, 2, 
2017/4/17, 54, 20, 43, 24, 1, 
2017/4/18, 41, 19, 38, 17, 1, 
2017/4/19, 37, 16, 38, 17, 1, 
2017/4/20, 40, 16, 44, 20, 2, 
2017/4/21, 41, 13, 44, 21, 1, 
2017/4/22, 32, 20, 48, 29, 2, 
2017/4/23, 47, 31, 42, 34, 2, 
2017/4/24, 56, 44, 42, 30, 1, 
2017/4/25, 69, 22, 40, 21, 1, 
2017/4/26, 49, 11, 43, 16, 2, 
2017/4/27, 29, 13, 40, 16, 2, 
2017/4/28, 34, 11, 29, 18, 2, 
2017/4/29, 38, 13, 35, 19, 2, 
2017/4/30, 42, 9, 41, 13, 1, 
2017/5/1, 27, 14, 41, 22, 2, 
2017/5/2, 45, 17, 42, 26, 2, 
2017/5/3, 47, 24, 36, 40, 2, 
2017/5/4, 55, 21, 35, 30, 1, 
2017/5/5, 46, 10, 37, 17, 1, 
2017/5/6, 30, 13, 43, 19, 2, 
2017/5/7, 36, 20, 46, 27, 2, 
2017/5/8, 46, 25, 46, 33, 2, 
2017/5/9, 53, 17, 40, 20, 2, 
2017/5/10, 44, 10, 35, 23, 2, 
2017/5/11, 30, 11, 30, 25, 2, 
2017/5/12, 34, 12, 26, 19, 2, 
2017/5/13, 35, 14, 29, 20, 2, 
2017/5/14, 39, 17, 36, 22, 2, 
2017/5/15, 45, 25, 46, 32, 3, 
2017/5/16, 61, 22, 44, 28, 2, 
2017/5/17, 51, 15, 38, 21, 2, 
2017/5/18, 43, 12, 46, 23, 2, 
2017/5/19, 36, 14, 49, 22, 2, 
2017/5/20, 39, 20, 38, 29, 2, 
2017/5/21, 45, 28, 58, 32, 3, 
2017/5/22, 54, 27, 52, 27, 2, 
2017/5/23, 53, 24, 56, 27, 2, 
2017/5/24, 50, 27, 58, 31, 2, 
2017/5/25, 54, 40, 50, 34, 2, 
2017/5/26, 64, 33, 47, 23, 2, 
2017/5/27, 55, 26, 45, 16, 3, 
2017/5/28, 49, 23, 39, 23, 2, 
2017/5/29, 54, 19, 45, 21, 2, 
2017/5/30, 49, 23, 53, 25, 2, 
2017/5/31, 49, 26, 61, 27, 1, 
2017/6/1, 54, 34, 51, 35, 3, 
2017/6/2, 62, 22, 45, 17, , 
2017/6/3, 54, 16, 38, 12, , 
2017/6/4, 47, 15, 43, 21, 1, 
2017/6/5, 37, 17, 43, 20, 2, 
2017/6/6, 45, 23, 60, 25, 2, 
2017/6/7, 45, 34, 56, 31, 3, 
2017/6/8, 58, 31, 44, 31, 2, 
2017/6/9, 61, 28, 40, 27, 3, 
2017/6/10, 58, 36, 44, 29, 4, 
2017/6/11, 68, 29, 48, 30, 2, 
2017/6/12, 55, 28, 60, 24, 2, 
2017/6/13, 58, 39, 61, 35, 4, 
2017/6/14, 63, 50, 55, 45, 4, 
2017/6/15, 78, 36, 76, 29, 2, 
2017/6/16, 66, 35, 60, 31, 2, 
2017/6/17, 73, 25, 66, 20, 1, 
2017/6/18, 59, 35, 46, 24, 3, 
2017/6/19, 62, 30, 47, 25, 2, 
2017/6/20, 66, 28, 37, 29, 2, 
2017/6/21, 63, 36, 51, 40, 3, 
2017/6/22, 71, 30, 50, 36, 3, 
2017/6/23, 64, 27, 41, 27, 3, 
2017/6/24, 58, 31, 37, 23, 2, 
2017/6/25, 58, 26, 47, 24, 1, 
2017/6/26, 59, 20, 38, 30, 2, 
2017/6/27, 50, 16, 35, 20, , 
2017/6/28, 34, 13, 40, 18, , 
2017/6/29, 31, 10, 33, 16, 2, 
2017/6/30, 27, 9, 35, 9, 2, 
2017/1/2, 79, 39, 7, 37, 6, 
2017/1/3, 95, 45, 12, 45, 6, 
2017/1/4, 106, 37, 6, 38, 5, 
2017/1/5, 91, 29, 17, 40, 7, 
2017/1/6, 77, 26, 11, 39, 6, 
2017/1/7, 73, 34, 10, 41, 7, 
2017/1/8, 88, 35, 9, 46, 6, 
2017/1/9, 80, 38, 5, 47, 8, 
2017/1/10, 89, 21, 21, 38, 6, 
2017/1/11, 53, 29, 16, 38, 6, 
2017/1/12, 71, 12, 30, 24, 4, 
2017/1/13, 36, 13, 28, 32, 5, 
2017/1/14, 38, 13, 30, 29, 4, 
2017/1/15, 37, 22, 27, 41, 5, 
2017/1/16, 57, 11, 30, 26, 5, 
2017/1/17, 29, 11, 28, 23, 5, 
2017/1/18, 29, 14, 27, 23, 5, 
2017/1/19, 42, 15, 28, 20, 4, 
2017/1/20, 43, 11, 30, 23, 5, 
2017/1/21, 37, 21, 25, 33, 6, 
2017/1/22, 59, 21, 26, 37, 6, 
2017/1/23, 57, 36, 23, 54, 7, 
2017/1/24, 77, 33, 18, 45, 6, 
2017/1/25, 73, 37, 16, 42, 6, 
2017/1/26, 86, 17, 25, 30, 3, 
