date, pm25, pm10, o3, no2, so2, co
03/03/20,162,174,9,19,7,17
04/03/20,163,88,2,13,6,15
05/03/20,121,64,2,15,5,14
06/03/20,112,151,2,29,6,21
07/03/20,170,142,4,20,5,21
08/03/20,171,110,2,20,5,16
09/03/20,149,114,5,20,6,16
10/03/20,172,94,2,17,5,15
11/03/20,149,139,6,17,6,18
12/03/20,155,165,1,21,7,19
13/03/20,163,81,1,22,5,16
14/03/20,129,107,2,23, ,16
15/03/20,158,109,2,20, ,16
16/03/20,141,129,1,20, ,17
17/03/20,154,121,3,21, ,16
18/03/20,150,169,1,20, ,20
19/03/20,194,171,1,21, ,24
20/03/20,175,153,1,20, ,23
21/03/20,173,137,2,16, ,27
22/03/20,180,85,1,16, ,23
23/03/20,137,76,2,15, ,24
24/03/20,135,62,2,16, ,37
25/03/20,114, , , , , 
28/03/20, ,47,2,14,6,11
29/03/20,73,53,2,15,18,13
30/03/20,100,57,1,16,6,13
31/03/20,99,62,2,16,6,14
01/04/20,104,56,2,15,5,15
02/04/20,94,51,2,18,6,14
03/04/20,96,59,2,18,7,15
04/04/20,113,94,2,17,6,18
05/04/20,147,85,2,17,6,17
06/04/20,135,71,2,16,5,15
07/04/20,89,61,3,18,6,14
08/04/20,91,59,2,19,6,17
09/04/20,109,79,2,19,6,17
10/04/20,131,81,33,15,6,14
11/04/20,128,64,28,14,6,11
12/04/20,108,88,32,16,7,11
13/04/20,139,99,40,17,6,13
14/04/20,144,114,30,16,6,12
15/04/20,143,124,33,16,7,11
16/04/20,145,66,32,14,6,9
17/04/20,84,70,30,12,6,10
18/04/20,91,54,23,13,5,12
19/04/20,105,87,15,13,5,12
20/04/20,127,63,24,12,5,11
21/04/20,114,89,30,15,6,12
22/04/20,139,90,27,14,6,13
23/04/20,132,81,31,14,5,13
24/04/20,142,63,29,12,5,11
25/04/20,85,80,19,11,5,12
26/04/20,104,46,23,10,5,11
27/04/20,85,60,30,9,6,11
28/04/20,115,77,32,10,6,12
29/04/20,137,79,34,10,5,13
30/04/20,137,92,31,10,6,12
01/05/20,151,79,22,9,5,13
02/05/20,99,62,13,9,5,12
03/05/20,96,45,23,9,5,13
04/05/20,81,72,23,12,6,13
05/05/20,126,106,26,11,6,13
06/05/20,144,58,32,10,5,13
07/05/20,93,76,36,11,5,13
08/05/20,124,83,33,10,6,13
09/05/20,140,103,42,10,5,11
10/05/20,114,68,36,11,5,11
11/05/20,120,70,34,11,6,12
12/05/20,123,104,32,12,6,15
13/05/20,159,81,28,12,6,13
14/05/20,144,66,16,11,6,14
15/05/20,127, , , , , 
